I appreciate you trying to cheer me up.	Masaya ako na sinusubukan mo akong pasayahin.
I asked him where I should park my car.	Tinanong ko siya kung saan ko dapat iparada ang kotse ko.
I began to sing when I was a youngster.	Nagsimula akong kumanta noong bata pa ako.
I bought a loaf of bread for breakfast.	Bumili ako ng tinapay para sa agahan.
I bought some cheese and a little milk.	Bumili ako ng ilang keso at konting gatas.
I came to Tokyo to attend a conference.	Pumunta ako ng Tokyo para umattend sa isang conference.
I came to Tokyo to attend a conference.	Pumunta ako ng Tokyo para lumahok sa isang conference.
I can see the tower from where I stand.	Kita ko ang tower kung saan ako nakatayo.
I can't afford to buy an expensive car.	Hindi ko kaya bumili ng mamahaling sasakyan.
I can't agree with them on this matter.	Hindi ako sang-ayon sa kanila tungkol sa bagay na 'yun.
I can't believe Tom is getting married.	Hindi ako makapaniwala na ikakasal na si Tom.
I can't conceive of living without him.	Hindi ko maisip ang buhay na wala siya.
I can't give this dictionary to anyone.	Hindi ko pwede ibigay ang kisyunaryong ito kahit kanino.
I can't help thinking about the future.	Hindi ko mapigilan ang sarili ko na isipin ang hinaharap.
I can't prune this tree. It's too tall.	Hindi ko kayang gupitan ang puno na ito. Masyado itong malaki.
I can't remember the tune of that song.	Hindi ko matandaan ang tono ng kantang iyan.
I can't remember what I ate last night.	Hindi ko matandaan ang kinain ko kagabi.
I can't say I'm happy about retirement.	Hindi ko masasabi na masaya ako sa pagreretiro.
I can't see the road signs in this fog.	Hindi ko makita ang mga karatula sa kalye sa hamog na ito.
I can't understand this sign's meaning.	Hindi ko maintindihan ang ibig sabihin ng karatula na ito.
I caught a glimpse of him from the bus.	Nasulyapan ko siya sa bus.
I caught a glimpse of him in the crowd.	Nasulyapan ko siya sa madla ng mga tao.
I could have helped you with your work.	Natulungan sana kita sa trabaho mo.
I could not sleep because of the noise.	Hindi ako makatulog dahil sa ingay.
I could not sleep because of the noise.	Hindi ako nakatulog dahil maingay.
I could not sleep because of the noise.	Hindi ako nakatulog dahil sa ingay.
I couldn't eat fish when I was a child.	Hindi ako nakakain ng isa noong ako ay bata pa.
I cry every time I listen to this song.	Napapaiyak ako tuwing pinapakinggan ang kanta na ito.
I cry every time I listen to this song.	Naiiyak ako pag pinapakinggan ko itong kanta.
I did speak, but no one listened to me.	Nagsalita ako, pero walang nakinig sa akin.
I did speak, but no one listened to me.	Nagsalita ako, ngunit walang nakinig.
I didn't miss my watch till I got home.	Hindi ko na-miss ang relo ko hanggang ako ay nakauwi na.
I didn't study either of the languages.	Hindi ko inaral ang alin man sa mga lingguwahe.
I didn't think it would take this long.	Hindi ko inakala na magtatagal ito nang ganito.
I do not know if it will rain tomorrow.	Hindi ko alam kung uulan ba bukas o hindi.
I do not want to cause you any trouble.	Ayoko mangistorbo sa inyo.
I do not want to cause you any trouble.	Ayoko mangistorbo sa inyo.
I don't care how you do it. Just do it.	Wala akong pakialam kung papaano mo gagawin. Basta gawin mo.
I don't care how you do it. Just do it.	Wala akong pake kung paano mo gagawin. Basta gawin mo.
I don't feel like doing anything today.	Wala akong gustong gawin ngayong araw.
I don't feel like doing anything today.	Hindi ko feel gumawa ng kahit ano.
I don't feel like going out these days.	Di ko gusto lumabas sa mga nakaraang araw.
I don't feel like telling her about it.	Hindi ko gusto sabihin sa kanya ang tungkol dun.
I don't have money to buy a dictionary.	Wala ako masyadong pera para bumili ng diskyunaryo.
I don't have much faith in his ability.	Wala akong tiwala sa kanyang kakayanan.
I don't know anybody here in this town.	Wala akong kakilala sa bayan na ito.
I don't know anything about Tom's past.	Wala akong alam sa nakaraan ni Tom.
I don't know anything about him at all.	Wala akong kaalam-alam tungkol sa kanya.
I don't know anything about him at all.	Wala akong tungkol sa kanya.
I don't know exactly when I'll be back.	Hindi ko alam kung kailan siya makakabalik.
I don't know what you're talking about.	Hindi ko alam ang sinasabi mo.
I don't know when Tom will leave Japan.	Hindi ko alam kung kailan aalis ng Japan si Tom.
I don't know when Tom will leave Japan.	Hindi ko alam kung kailan ang alis ni Tom sa Japan.
I don't like the house he is living in.	Hindi ko gusto ang bahay na kanyang tinitirahan.
I don't like the way this fruit smells.	Hindi ko gusto ang amoy ng prutas na ito.
I don't mind lending some money to you.	Okay lang sa akin magpahiram ng pera sa iyo.
I don't remember what happened anymore.	Hindi ko na matandaan ang mga nangyari.
I don't see how you can eat that stuff.	Hindi ko alam kung papaano mo kakainin ang bagay na 'yan.
I don't see how you can eat that stuff.	Hindi ko maisip kung papaano mo kakainin ang bagay na 'yan.
I don't shampoo my hair in the morning.	Hindi ko ginagamitan ng shampoo ang buhok ko sa umaga.
I don't shampoo my hair in the morning.	Hindi ako gumagamit ng shampoo sa umaga.
I don't think I can get along with him.	Sa tingin ko ay hindi kami magkakasundo.
I don't think Tom will like this place.	Sa tingin ko hindi magugustuhan ni Tom ang lugar na ito.
I don't think that it's strange at all.	Sa tingin ko talaga ay yun hindi kakaiba.
I don't think this is a very good idea.	Sa tingin ko ay hindi magandang ideya ito.
I doubt that Tom will get here on time.	Duda ako na makakarating dito sa oras si Tom.
I doubt whether he will win both races.	Duda ako na mananalo siya sa parehong karera.
I feed my dog just before I eat dinner.	Pinapakain ko ang aso ko bago ako kumain ng hapunan.
I feel like going to bed early tonight.	Gusto ko matulog nang maaga ngayong gabi.
I feel the happiest when I'm at school.	Pinakamasaya ako pag ako ay nasa school.
I fell in love with her at first sight.	Nahulog ang loob ko sa kanya sa unang tingin.
I felt as if I were an uninvited guest.	Naramdaman ko na para akong hindi imbitado.
I found it easy to answer the question.	Nadalian akong sagutan ang tanong.
I found it necessary to get assistance.	Sa tingin ko ay kailangang humingi ng tulong.
I found the photo you were looking for.	Nahanap ko ang litrato na iyong hinahanap.
I gave him a ride in my car last night.	Pinasakay ko siya kagabi sa kotse ko.
I got to know him when I was a student.	Nakilala ko siya noong estudyante pa ako.
I had an enjoyable two weeks in London.	Masaya ang dalawang linggo ko sa London.
I had enough sense to get out of there.	Mayroon akong sapat na pang-unawa para makalabas doon.
I had him take my suitcase to the room.	Pinadala ko sa kanya ang suitcase ko sa kuwarto.
I had nothing to do with that incident.	Wala akong kinalaman sa insidente.
I have a dentist appointment on Monday.	May appointment ako sa dentista sa Lunes.
I have a message I want you to deliver.	Mayroon akong mensahe na gusto ko ihatid mo.
I have an income of 50,000 yen a month.	Ang kita ko sa isang buwan ay 50,000 yen.
I have neither time nor money for that.	Wala akong oras o pera para diyan.
I have no more than three thousand yen.	Tatlong libong yen lang ang meron ako.
I have no more than three thousand yen.	Ang meron lang ako ay tatlong libong yen.
I have to go home a little early today.	Kailangan kong umuwi nang maaga ngayong araw.
I have two friends who live in Germany.	May dalawang kaibigan ako na nakatira sa Alemanya.
I have two friends who live in Germany.	May dalawang kaibigan ako na nakatira sa Germany.
I hear it's buried under all that snow.	Narinig ko na nakabaon iyun sa ilalim ng niyebe.
I hear she has been absent from school.	Narinig ko na hindi siya pumasok sa eskwelahan.
I just ran into Tom in the dining hall.	Nakabanggaan ko si Tom sa may dining hall.
I just wanted to see what would happen.	Gusto ko lang makita kung anong mangyayari.
I know the real reason for his absence.	Alam ko ang tunay na rason sa kanyang pagliban.
I like white wine better than red wine.	Mas gusto ko ang white wine kaysa sa red wine.
I listened, but I didn't hear anything.	Nakinig ako pero wala akong narinig.
I may give up soon and just take a nap.	Malapit na ako sumuko at matulog na lang.
I met him yesterday for the first time.	Nakilala ko siya kahapon sa unang pagkakataon.
I need more time to finish my homework.	Kailangan ko pa ng oras para tapusin ang aking takdang aralin.
I need to go home a little early today.	Kailangan ko makauwi nang maaga ngayon.
I never felt this way before I met you.	Hindi ko pa nakaramdam ng ganito bago kita makilala.
I often study while listening to music.	Madalas ako mag-aral habang nakikinig sa musika.
I prefer to err on the side of caution.	Mas gusto ko mag-ingat.
I ran into Mary at the party last week.	Nakita ko si Mary sa party nung isang linggo.
I ran into my aunt by chance in Europe.	Nagkita kami biglaan ng tita ko sa Europa.
I ran into my aunt by chance in Europe.	Nagkita kami biglaan ng tiyahin ko sa Europa.
I really enjoy helping disabled people.	Gusto ko talagang tulungan ang mga taong may kapansanan.
I really love her younger sister a lot.	Gusto ko talaga ang kanyang kapatid na babae.
I recall less and less of my childhood.	Mas kaunti ang natatandaan ko sa aking kabataan.
I recognized Mary the moment I saw her.	Nakilala ko agad si Mary nang makita ko siya.
I said to myself, "That's a good idea."	Sinabi ko sa sarili ko, "Magandang ideya iyan."
I saw two men struggling for the knife.	Nakita ko ang dalawang lalaking nagaagawan sa kutsilyo.
I should've worn a short-sleeved shirt.	Dapat ay nagsuot ako ng damit na may mas maikling manggas.
I spoke to him on the phone last night.	Nakipag-usap ako sa kanya sa telepono kagabi.
I spoke to him on the phone last night.	Kinausap ko siya kagabi sa telepono.
I still have to get rid of this carpet.	Kailangan ko pang itapon itong karpet.
I still have to get rid of this carpet.	Kailangan ko pang dispatyahin itong karpet.
I suggested that we should start early.	Minungkahi ko na magsimula kami nang maaga.
I think he makes money by selling fish.	Sa tingin ko ay kumikita siya ng pera sa pamamagitan ng pagbebenta ng isda.
I think his job resume is questionable.	Sa tingin ko na ang kanyang resume ay kaduda-duda.
I think the actions he took were right.	Sa tingin ko na ang kanyang ginawa ay tama.
I thought you didn't believe in ghosts.	Akala ko hindi ka naniniwala sa mga multo.
I told you I don't know how to do that.	Sinabi ko sa iyo na hindi ko alam papaano gawin yan.
I took to sleeping late in the morning.	Naging ugali ko nang tanghali gumising.
I translated the poem the best I could.	Isinalin ko ang mga tula sa lahat ng aking makakaya.
I usually got up at five in those days.	Kadalasan ay alas singko ako nagigising nung mga panahong iyun.
I want to do some shopping around here.	Gusto ko mag-shopping dito sa paligid nito.
I want to do some shopping around here.	Gusto ko mamili sa paligid nito.
I want to learn how to play the guitar.	Gusto ko matuto paano tumugtog ng gitara.
I want to make a collect call to Japan.	Gusto kong gumawa ng collect call papuntang Japan.
I want to play tennis with you someday.	Gusto ko makipaglaro ng tennis kasama ka minsan.
I want to play tennis with you someday.	Gusto ko makipaglaro ng tennis kasama ka balang araw.
I want to teach history when I grow up.	Gusto ko magturo ng kasaysayan paglaki ko.
I want to watch what's on TV right now.	Gusto ko panoorin kung ano ang nasa TV ngayon.
I want you to send this parcel at once.	Gusto ko ipadala mo itong parcel na ito ngayon din.
I was able to answer all the questions.	Nakayanang kong sagutin ang lahat ng mga tanong.
I was bored, so I wandered around town.	Wala akong magawa kaya nilibot ko muna ang bayan.
I was kept waiting nearly half an hour.	Pinaghintay ako nang halos kahalating oras.
I was living in Boston a few years ago.	Nakatira ako sa Boston mga ilang taong nakalipas.
I was made to wait for over 30 minutes.	Pinaghintay ako higit sa kalahating oras.
I went for a walk early in the morning.	Lumabas ako para maglakad nang madaling araw.
I went swimming in the river yesterday.	Lumabas ako para lumangoy sa ilog kahapon.
I went to the hospital to see my uncle.	Pumunta ako sa ospital para dalawin ang tito ko.
I went to the hospital to see my uncle.	Pumunta ako sa ospital para makita ang tito ko.
I will be here from Monday to Thursday.	Nandito ako Lunes hanggang Huwebes.
I will find out how the medicine works.	Malalaman ko kung paano gumagana ang gamot.
I wish I could travel around the world.	Sana kaya kong lakbayin ang mundo.
I wish I'd brought an umbrella with me.	Sana nadala ko payong ko.
I wish Tom would learn to speak French.	Sana gustuhin ni Tom na matuto ng Pranses.
I wish the rainy season would end soon.	Sana matatapos na ang tag-ulan.
I wish winter vacation would never end.	Sana hindi magtapos ang bakasyon sa taglamig.
I woke up with a headache this morning.	Masakit ang ulo ko pagkagising ko.
I won't forgive you if you do it again.	Hindi kita papatawarin kapag ginawa mo iyon ulit.
I wonder if I should answer his letter.	Iniisip ko ba kung sasagutin ko ang kanyang liham.
I wonder what ever will become of them.	Iniisip ko kung ano na ang mangyayari sa kanila.
I wonder whether the weather will hold.	Iniisip ko kung ano meron ang panahon.
I wonder whether the weather will hold.	Iniisip ko kung ano ang panahon mamaya.
I would like to see you again sometime.	Nais kitang makita muli.
I would like to speak English fluently.	Nais kong magsalita ng Ingles nang mahusay.
I would like to speak English fluently.	Gusto kong magsalita ng Ingles nang mahusay.
I'd be happy if you could come with us.	Magiging masaya ako kung sumama ka sa amin.
I'd like a money order for ten dollars.	Gusto ko ng bayad para sa sampung dolyar.
I'd like a money order for ten dollars.	Nais kong makakuha ng bayad para sa sampung dolyar.
I'd like a money order for ten dollars.	Gusto ko ng order ng pera para sa sampung dolyar.
I'd like my egg very, very soft boiled.	Gusto kong malambot na malambot ang itlog ko.
I'd like to be a dentist in the future.	Gusto ko maging dentista balang araw.
I'd like to go to Boston again someday.	Nais kong bumalik sa Boston balang araw.
I'd like to go with you, but I'm broke.	Gusto ko sanang sumama sa iyo, ngunit wala akong pera.
I'd like to know the rest of the story.	Nais kong malaman ang natitira pa sa kwento.
I'll be able to finish in a day or two.	Matatapos ako sa loob ng isa o dalawang araw.
I'll be careful never to be late again.	Mag-iingat akong hindi na mahuhuli muli.
I'll do it if you tell me how to do it.	Gagawin ko kung sasabihin mo sa akin paano ito gawin.
I'll finish it in two or three minutes.	Matatapos ako sa loob ng dalawa o tatlong minuto.
I'll give up drinking once and for all.	Titigil na talaga ako sa pag-iinom.
I'll show you the car I've just bought.	Ipapakita ko sa iyo ang kotseng kabibili ko lang.
I'll take a shortcut across the garden.	Dadaan ako sa shortcut sa hardin.
I'm afraid that I might make you angry.	Natatakot ako na baka magalit ka.
I'm counting how many people there are.	Binibilang ko kung ilang mga tao ang nandiyan.
I'm glad to hear that she is unmarried.	Iginagalak kong marinig na hindi pa siya kasal.
I'm going to study biology and Spanish.	Mag-aaral ako ng biyoloji at Espanyol.
I'm hungry because I haven't had lunch.	Gutom ako dahil hindi pa ako kumakain ng tanghalian.
I'm looking forward to seeing you soon.	Inaabangan kong makita ka muli.
I'm not going to tell you where Tom is.	Hindi ko sasabihin sa iyo kung nasan si Tom.
I'm not particularly thirsty right now.	Hindi ako talagang uhaw ngayon.
I'm not the least bit worried about it.	Hindi ako nag-aalala roon.
I'm not the least bit worried about it.	Hindi ako nag-aalala masyado roon.
I'm on duty from 9:00 a.m. to 5:00 p.m.	Ako ang nakatoka simula alas niyebe nang umaga hanggang alas singko nang gabi.
I'm proud to be a part of this project.	Ipinagmamalaki kong kasama ako sa proyekto na ito.
I'm so hungry that I could eat a horse.	Sobrang gutom na ako kaya kong kumain ng kabayo.
I'm sorry to call you so late at night.	Patawarin mo ako at tinawagan kita ganitong oras sa gabi.
I'm through with my work. Let's go out.	Tapos na ako sa trabaho ko. Labas tayo.
I'm very happy to hear about the party.	Masayang-masaya akong marining tungkol sa salu-salo.
I've got no more than five hundred yen.	Di aabot ang pera ko sa limang daang yen.
If it rains tomorrow, they will not go.	Kung uulan bukas, hindi sila pupunta.
If there's no bread, just eat the cake.	Kung walang tinabay, kainin mo na lang yung keyk.
If you eat too much, you'll become fat.	Kung masyado kang maraming kainin, tataba ka.
In 1853, the first blue jeans came out.	Noong 1853, lumabas ang unang bughaw na jeans.
In Haiti, there was a large earthquake.	Sa Haiti, nagkaroon ng malakas na lindol.
In Japan there are four seasons a year.	May apat na panahon sa Japan sa isang taon.
In other words, she became a good wife.	Sa ibang salita, naging mabuting asawa siya.
In other words, she became a good wife.	Sa ibang salita, naging mabait na asawa siya.
In the morning, we put away our futons.	Sa umaga, tinatabi namin ang mga futon namin.
In the sight of God, all men are equal.	Sa paningin ng Diyos, patas ang lahat ng tao.
Introduce me to your friend over there.	Pakilala mo ako sa kaibigan mo riyan.
Is it dangerous to take a subway alone?	Delikado bang sumakay sa subway nang mag-isa?
Is there any chance that he'll recover?	May posibilidad ba na gumaling siya?
Is there any chance that he'll recover?	Posible pa bang gumaling siya?
Is there anything else you want to ask?	Mayroon ka pa bang ibang gustong itanong?
Is there anything you need to do today?	Mayroon ka pa bang ibang kailangang gawin itong araw?
Is there much food in the refrigerator?	Masyado bang marami ang pagkain sa ref?
Is there no alternative to your method?	Wala na bang ibang pwedeng gawin bukod sa paraan mo?
Is there something you want to tell me?	Mayroon ka bang gustong sabihin sa akin?
It cost him 3,000 yen to get a haircut.	Gumastos siya ng tatlong libong yen para magpagupit.
It cost him five pounds to buy it back.	Napagastos siya ng limang pounds para bilhin iyon ulit.
It costs $100 a night not counting tax.	Naghahalagang isang daang dolyar isang gabi di pa kasama ang buwis.
It is Tom's ambition to go to the moon.	Pangarap ni Tom na makarating sa buwan.
It is as if the whole sky were on fire.	Para bang lumiyab ang buong langit.
It looks like today will be a long day.	Mukhang magiging mahaba ang araw na ito.
It looks like today will be a long day.	Mukhang matagal ang araw na ito.
It took me a month to get over my cold.	Umabot nang isang buwan para gumaling ako sa sipon ko.
It used to be taboo for women to smoke.	Dati bawal manigarilyo ang mga babae.
It was a fine day, so we went swimming.	Maganda ang panahon, kaya lumangoy kami.
It was all I could do to keep standing.	Iyon ang lahat ng makakaya ko para manatiling nakatayo.
It was inevitable that they would meet.	Hindi maiiwasang magkikita sila.
It was lucky for you that you found it.	Swerte ka at nahanap mo iyon.
It was possible for him to do the work.	Kaya niya sanang gawin yung trabaho.
It was stormy the day before yesterday.	Maulan noong isang araw.
It was wise of you to ask him for help.	Matalinong desisyon ang ginawa mo na nagpatulong ka.
It will go away by itself in two weeks.	Kusa siyang mawawala sa loob nang dalawang linggo.
It'll take you days to finish this job.	Ilang araw ang kailangan mo para matapos ang trabaho na ito.
It's a matter of the utmost importance.	Ito ay importanteng-importante.
It's dangerous to play around the fire.	Delikado maglaro sa may apoy.
It's difficult to understand his ideas.	Mahirap intindihin ang kanyang mga ideya.
It's important to follow a strict diet.	Importanteng sundan ang isang mahigpit na dyeta.
It's my belief that knowledge is power.	Naniniwala ako na ang kaalaman ay lakas.
It's not good to stay up late at night.	Hindi maganda na magpuyat.
Japan and Britain are island countries.	Ang Japan at Britain ay mga bansa na kapuluan.
Japan does a lot of trade with Britain.	Ang Japan ay madalas makipagkalakalan sa Britain.
Japan does a lot of trade with Britain.	Ang Japan ay madalas makipagkalakalan sa Bretanya.
Lake Biwa is the largest lake in Japan.	Ang Lake Biwa ang pinakamalaking lawa sa Japan.
Lake Biwa is the largest lake in Japan.	Ang Lake Biwa ay ang pinakamalaking lawa sa Japan.
Leave me alone or I'll call the police.	Iwan mo ako o tatawag ako ng pulis.
Let's forget about what happened today.	Kalimutan natin ang mga nanyari ngayong araw.
Let's forget about what happened today.	Kalimutan natin ang nanyari ngayong araw.
Life is more interesting than any book.	Ang buhay ay mas interesante kaysa anumang libro.
Lightning normally accompanies thunder.	Ang kidlat ay laging kasama ng kulog.
Like a good wine, he improves with age.	Tulad ng magandang wine, siya ay humuhusay habang tumatanda.
Many people have made the same mistake.	Maraming tao ang gumawa ng parehong pagkakamali.
Mary was able to swim across the river.	Nakalangoy si Mary patawid ng ilog.
Math is her favorite subject in school.	Math ang kanyang paboritong asignatura sa eskwelahan.
Math is her favorite subject in school.	Matematika ang kanyang paboritong asignatura sa iskul.
Men are physically stronger than women.	Ang mga lalaki ay mas malakas ang katawan kaysa sa mga babae.
Minnesota's state bird is the mosquito.	Mosquito ang state bird ng Minnesota.
Mom, that hairstyle makes you look old.	Nay, nagmumukha kang matanda sa hairstyle mo.
Most Japanese houses are built of wood.	Karamihan sa mga bahay na Hapon ay gawa sa kahoy.
Mt. Fuji is not as tall as Mt. Everest.	Ang Mt. Fuji ay hindi kasing taas ng Mt. Everest.
My credit card was rejected by the ATM.	Ang credit card ko ay hindi tinanggap ng ATM.
My daughter is getting married in June.	Ang anak kong babae ay ikakasal na sa Hunyo.
My daughter is getting married in June.	Magpapakasal na sa Hunyo ang anak kong babae.
My father didn't allow me to marry him.	Hindi ako pinayagan ng tatay ko na pakasalan ko siya.
My father is taking a walk in the park.	Ang tatay ko ay naglalakad sa parke.
My mom bought me this toy when I was 8.	Binili sa akin ito ng nanay ko noong ako ay 8.
My mom doesn't speak English very well.	Ang nanay ko ay hindi ganun karunong mag-Ingles.
My mom doesn't speak English very well.	Hindi kaya makipag-usap ng nanay ko sa Ingles.
My mother is knitting me a new sweater.	Ang nanay ko ay nananahi ng bagong sweater.
My older sister goes jogging every day.	Ang ate ko ay tumatakbo araw-araw.
My older sister goes jogging every day.	Ang ate ko ay nagjo-jogging araw-araw.
My parents forbade me to see Tom again.	Pinagbawalan ako ng mga magulang ko na kitain si Tom.
My parents send you their best regards.	Pinapakumusta ka ng mga magulang ko.
My pencil fell off the edge of my desk.	Ang lapis ko ay nahulog mula sa lamesa ko.
My sister is not a high school student.	Ang kapatid kong babae ay hindi high school student.
My younger brother is taller than I am.	Ang bata kong kapatid ay mas matangkad kaysa sa akin.
No one has ever said such things to me.	Wala pang nagsabi sa akin ng ganyang bagay.
No, but I like going to watch baseball.	Hindi, pero mahilig ako manuod ng baseball.
No, thank you. I'm just looking around.	Salamat, pero tumitingin-tingin lang ako.
Not knowing what to say, I kept silent.	Dahil hindi niya alam ang sasabihin, nanahimik na lang siya.
Now that Mary has left, Tom is happier.	Ngayon na umalis na si Mary sa kanyang buhay, mas masaya nsa si Tom.
Numerous stars were visible in the sky.	Maraming bituin ang makikita sa kalangitan.
Only a handful of people know the fact.	Kakaunting tao lang ang nakakaalam ng katotohanan.
Ouch! My finger got caught in the door.	Aray! Naipit ang daliri ko sa pintuan.
Oxygen from the air dissolves in water.	Ang oxygen mula sa hangin ay hmahalo sa tubig.
Please be seated, ladies and gentlemen.	Maupo po ang lahat.
Please come again two weeks from today.	Bumalik na lang po kayo dalawang linggo mula ngayon.
Please come. I really want to meet you.	Pumunta kayo. Gusto ko kayo makilala.
Please don't tell this to your parents.	Huwag mong sabihin ito sa iyong mga magulang.
Please give my regards to your parents.	Pakikumusta mo na lang ako sa iyong mga magulang.
Please help me with this heavy baggage.	Pakitulungan naman ako sa mabigat na bagaheng ito.
Please move the chair. It's in the way.	Pakilipat ng upuan. Nakaharang sa daan.
Please move the chair. It's in the way.	Pakiusog ng upuan. Nakahrang sa daan.
Please remain seated for a few minutes.	Manatiling nakaupo nang ilang minuto.
Please send in your summary by Tuesday.	Padala ng iyong summary bago mag Miyerkules.
Please tell me how to get to the beach.	Pakitukuro sa akin ang papuntang Beach.
Please tell me how to get to the beach.	Pakitukuro sa akin paano pumunta sa Beach.
Please tell me where I can read a book.	Pakituro sa akin saan ako puwede magbasa ng libro.
Please write your contact address here.	Pakisulat ng iyong contact address dito.
Rabbits have long ears and short tails.	Ang mga kuneho ay may mahabang tainga at maikling buntot.
Rabbits have long ears and short tails.	Mahaba ang tainga at makili ang mga buntot ng mga kuneho.
She acknowledged having made a mistake.	Inamin niya na siya ay nagkamali.
She acted in a play for the first time.	Umarte siya para sa isang dula sa unang pagkakataon.
She always urges him to try new things.	Lagi niyang pinipilit siya na sumubok ng bagong bagay.
She always urges him to try new things.	Lagi niyang siyang hinihimok na sumubok ng bagong bagay.
She appeared to have forgotten my name.	Mukhang nakalimutan na niya ang pangalan ko.
She asked them to take their shoes off.	Pinatanggal ko sa kanila ang kanilang mga sapatos.
She broke down when she heard the news.	Siya ay umiyak nang marinig ang balita.
She closed the door tightly behind her.	Sinarado niya nang mahigpit ang pintuan sa likod niya.
She doesn't know what she really wants.	Hindi niya alam ang gusto niya.
She explained to me how to make a cake.	Ipinaliwanag niya sa akin paano gumawa ng keyk.
She explained to me how to make a cake.	Ipinaliwanag niya sa akin paano gumawa ng cake.
She failed to understand a single word.	Hindi siya nakaintindi ni isang salita.
She has a bottle of milk every morning.	Mayroon siyang bote ng gatas tuwing umaga.
She hinted that she might study abroad.	Ipinahiwatig niya na baka mag-aral siya sa ibang bansa.
She is a difficult person to deal with.	Siya ay taong mahirap pakitunguhan.
She is determined to leave the company.	Siya ay desidido na lisanin ang kumpanya.
She is determined to leave the company.	Siya ay sigurado nang aalis ng kumpanya.
She is going to have a baby this month.	Manganganak na siya ngayong buwan.
She is particular about what she wears.	Siya ay partikular sa kanyang sinusuot.
She is particular about what she wears.	Siya ay pihikan sa kanyang damit.
She keeps moaning that she has no time.	Palagi niyang sinasabi na siya ay walang oras.
She keeps moaning that she has no time.	Bukambibig niyang siya ay walang oras.
She keeps moaning that she has no time.	Bukambibig niyang wala siyang oras.
She phoned him as soon as she got home.	Tumawag siya sa sandaling siya ay nakauwi.
She raised the boy to be a fine person.	Pinalaki niya ang kanyang anak na maging mabuting tao.
She said to herself, "I am very happy."	Sinabi niya sa sarili niya, "Napakasaya ko."
She smiled at me while she sang a song.	Ngumiti siya habang kumakanta.
She started dancing when she was eight.	Siya ay nagsimulang sumayaw noong siya ay walong pitong gulang.
She tapped the box with her forefinger.	Tinapik niya ang kahon gamit ang kanyang hintuturo.
She told her children an amusing story.	Kinuwentuhan niya ang mga bata ng isang nakakatawa na kuwento.
She treated each of us to an ice cream.	Nilibre niya kaming lahat ng sorbetes.
She used to help him with his homework.	Dati ay tinutulungan niya siya sa kanyang takdang aralin.
She waited on her husband all day long.	Hinintay niya ang kanyang asawa buong araw.
She wants to know who sent the flowers.	Gusto niya malaman kung sino ang nagpadala ng bulaklak.
She was absent from school with a cold.	Umabsent siya sa school dahil sa sipon.
She was kind enough to make tea for us.	Mabait siya at pinaggawa niya kami ng tsaa.
She was reluctant to reveal her secret.	Siya ay nag-alinlangan na ibunyag sa amin ang sikreto.
She was the first girl I'd ever kissed.	Siya ang unang babaeng aking hinalikan.
She went on working till he called her.	Siya ay nagpatuloy na magtrabaho hanggang tinawag niya siya.
She will often go shopping on holidays.	Siya ay madalas mamili kapag bakasyon.
She will often go shopping on holidays.	Siya ay madalas mamili kapag walang pasok.
She wiped her face with a handkerchief.	Pinunasan niya ang kanyang mukha gamit ang panyo.
She won ten million yen in the lottery.	Nanalo siya ng sampung milyong yen sa loterya.
She's been in the hospital for a month.	Siya ay nasa ospital na nang isang buwan.
She's busy now and can't talk with you.	Siya ay abala ngayon at hindi kaya makipag-usap.
She's much better today than yesterday.	Siya ay mas mabuti ngayon kaysa sa kahapon.
She's suffering from a serious disease.	Siya ay nagdudusa mula sa isang malubhang karamdaman.
She's suffering from a serious disease.	Siya ay mayroong isang malubhang karamdaman.
Some animals are very good at climbing.	Ang ibang hayop ay magaling umakyat.
Some believe in God, but others do not.	Ang iba ay naniniwala sa Diyos, pero ang iba ay hindi.
Some believe in UFOs and others do not.	Ang iba ay naniniwala sa mga UFO, pero ang iba ay hindi.
Some people eat sushi with their hands.	Ang ibang tao ay kumakain ng sushi gamit ang kanilang kamay.
Someone must've left the water running.	May nakaiwan siguro ng tubig na nakabukas.
Speaking foreign languages is not easy.	Ang magsalita ng banyagang wika ay hindi madali.
Speaking foreign languages is not easy.	Ang magsalita ng dayuhang wika ay hindi madali.
Spring comes between winter and summer.	Ang tag-sibol ay nasa pagitan ng tag-lamig at tag-init.
That's why I told you not to go by car.	Kaya naman sinabi ko sa'yo na huwag pumunta sakay ng kotse.
The 1990s began with the Gulf incident.	Ang 1990s ay nagsimula sa insidente sa Gulf.
The Cold War began after World War Two.	Ang Cold War ay nagsimula pagkatpos ng Pangalawang Digmaang Pandaigdig.
The French flag is blue, white and red.	Ang bandila ng France ay asul, puti at pula.
The Japanese economy developed rapidly.	Ang ekonomiya ng Japan ay mabilis umunlad.
The animals were scared by the thunder.	Ang mga hayop ay natakot sa kulog.
The apple tree has a beautiful blossom.	Ang puno ng mansanas ay may magandang bulaklak.
The bathroom is at the end of the hall.	Ang banyo ay nasa dulo ng hall.
The bathroom is at the end of the hall.	Ang banyo ay nasa dulo ng koridor.
The bay has more yachts than sailboats.	Ang look ay mas maraming yate kaysa sa bangka.
The boy clasped the puppy to his chest.	Niyakap ng lalaki ang tuta.
The boy was searching for the lost key.	Hinahanap ng batang lalaki ang susi.
The card was valid until January 2006.	Ang kard ay may bisa hanggang Enero 2006.
