The saliva in my mouth dried up.	Ang laway sa aking bibig ay natuyo.
These grapes taste sour.	Maasim ang mga ubas na ito.
Would you please let me know when to get off?	Pwede mo ba akong sabihan kailan ako aalis?
If only I had a lot of money, I can go to more places.	Kung marami lang sana akong pera, mas maraming lugar ang mapupuntahan ko.
Have a drink.	Uminom ka.
I suddenly feel sick.	Bigla ako nakaramdam ng sakit.
Here are some photos of my previous post.	Narito ang mga litrato ng aking naunang post.
The Uber and Grab fares in Malaysia are cheap so we often used it to travel to different places.	Mura lang ang Uber at Grab sa Malaysia kaya madalas naming ginamit ito para makapunta sa iba't ibang lugar.
In each station inside the museum there were different creative designs of the walls and the walkways.	Sa bawat istasyon sa loob ng museo ay may ibat ibang malikhaing pagkakadisenyo ng mga pader at ng lalakaran.
My home is far from where I stay.	Ang aking tahanan ay malayo sa kung saan aako tumutuloy.
I visited many places.	Marami akong binisitang mga lugar.
Water reflects light.	Manalamin ang ilaw sa tubig.
I will pick up your bags.	Kukunin ko ang mga bagahe mo.
July twenty-seven is the date of our vacation to Camarines Sur.	Ikadalawampu't-pito ng Hulyo ang petsa ng bakasyon natin sa Camarines Sur.
I live in Swaziland.	Nakatira ako sa Suwasilandya.
I love lasagna.	Gusto ko ang lasagna.
We study Arabic.	Nag-aaral kami ng Arabo.
I live in Chad.	Nakatira ako sa Tsad.
Did you take the book back to the library?	Sinauli mo na ba ang aklat sa aklatan?
The airport has phone charging station.	Ang paliparan ay may istasyon sa pagchacharge.
I want to go on a vacation next year in Nepal.	Gusto ko magbakasyon sa susunod na taon sa Nepal.
My uncle can't drive a car yet.	Hindi pa marunong magmaneho tito ko ng kotse.
How many pieces of luggage am I allowed?	Gaano karaming bag ang pwede kong dalhin?
I have access to his library.	May akses ako sa kanyang laybrari.
She saw my grandfather driving an new car.	Nakita niya ang lolo ko nagmamaneho ng bagong kotse.
Tomorrow we will celebrate my big sister's birthday at the beach.	Magdidiwang kami bukas sa kaarawan ng ate ko sa tabing-dagat.
She asked him why he was crying.	Tinanong niya kung ba't siya umiiyak.
I want to go on a vacation next year in Tanzania.	Gusto ko magbakasyon sa susunod na taon sa Tanzania.
He drove all night.	Nagmaneho siya buong gabi.
What time shall I come?	Ano'ng oras ako pupunta?
I spent the summer of 2005 in Friendsville, Maryland.	Ginugol ko ang tag-init ng 2005 sa Friendsville, Maryland.
You will pay 1200 dollars.	Magbabayad ka nang isang libo at dalawang daan na dolyar.
Tom said that he had been cleaning the house all day.	Mahirap simulang patakbuhin ang makina sa malalamig na umaga.
Do you want any gift?	May gusto ka bang pasalubong?
I took a chair aside.	Kumuha ako ng upuan.
He ran from the church quickly.	Mabilis siyang tumakbo galing sa simbahan.
August eighteen is the date today.	Ikabing-walo ng Agosto ang petsa ngayon.
There's a restaurant near here.	Mayroong restaurant malapit dito.
February two is the date today.	Ikalawa ng Pebrero ang petsa ngayon.
She's not at home now.	Wala siya sa bahay ngayon.
Brazil has almost 200 million inhabitants.	Halos 200 milyon na tao na sa Brazil.
I want to try something special.	Gusto kong sumubok ng kakaibang bagay.
I'm not sure.	Hindi ako sigurado.
Nice to meet you.	Ikinagagalak kong makita ka.
Is the room expensive?	Mahal ba yung kwarto?
After an hour of climbing up the sand and scree, she found her path blocked by a rock wall.	Matapos ang isang oras ng pag-akyat sa buhangin at padrigal, natagpuan niya ang kanyang landas na hinarangan ng isang batong pader.
She went down the stairs.	Bumaba siya ng hagdan.
Take it.	Kuhanin mo.
The cellphone was in her bag.	Nasa bag niya yung cellphone.
Is the tour going well?	Maayos ba ang paglilibot?
May twelve is the date today.	Ikalabing-dalawa ng Mayo ang petsa ngayon.
You can cross the long bridge and skirt around the islet on the other side and youll find the base of a concrete staircase.	Maari kang tumawid sa mahabang tulay at umikot sa isla sa kabilang panig at makikita mo ang pundasyon ng isang sementong hagdan.
How much is the pumpkin?	Magkano ang kalabasa?
The frog came out of the water.	Lumabas ang palaka sa tubig.
I will have the soup as a starter.	Gusto ko ang sabaw bilang panimula.
You'd better consult the doctor.	Magpatingin ka na sa doktor.
Tom hates driving on slippery roads.	Ayaw ni Tom magmaneho sa mga madudulas na daan.
Does this bus pass the sea side?	Dumadaan ba ang bus na ito sa tabing-dagat?
Are we prepared?	Handa ba tayo?
Many colleagues who work primarily in the U.S. have complained about their weight gain.	Maraming mga kasamahan na nagtatrabaho lalo na sa U.S. ay nagreklamo tungkol sa kanilang dagdag sa timbang.
Someone does that for me.	May gumagawa niyan para sa akin.
Do you think I can use my cellphone in the shower?	Isip mo bang puwede kong gamitin ang selular ko sa dutsa?
He did not think twice about going.	Hindi siya nag-alangan pumunta.
Why are we here?	Bakit tayo nandito?
The old women in my building are generally traditionalist to a fault, believing that a man alone with a baby is an accident waiting to happen.	Ang mga matandang kababaihan sa aking gusali ay karaniwang may tradisyunal na pagkakamali, na naniniwalang ang isang lalaki lamang na may isang sanggol ay isang aksidente na naghihintay na mangyari.
No diving.	Bawal magdive.
Where is the coffee shop?	Nasaan ang kapihan?
He is good at tennis.	Magaling siyang magtenis.
My food ran out.	Naubusan ako ng pagkain.
Late in March 1841, his cold turned into pneumonia.	Sa bandang dulo ng Marso 1841, naging pulmonya ang sipon niya.
I didnt want anything romantic to happen.	Hindi ko gusto ng anumang bagay na romantikong mangyayari.
That restaurant has delicious meals.	Ang restawran na ito ay maroong masasarap na pagkain.
Where is this gate?	Nasaan ang gate na ito?
I didn't think my older sister should drive.	Sa tingin ko, hindi dapat ako ang ate ko ang magmamaneho.
Climb to the park atop to get a wonderful view of the surrounding islands.	Umakyat sa ibabaw ng pasyalan upang makakuha ng isang kahanga-hangang tanawin na nakapaligid na mga isla.
Can your brother drive a car?	Marunong bang magmaneho ng kotse ang kapatid mong lalaki?
Is it true that grandmother can drive?	Totoo ba na marunong magmaneho lola ko?
There are many plants to be found in the Philippines.	Maraming matatagpuang halaman sa Pilipinas.
I'd like to make a reservation.	Gusto kong gumawa ng reserbasyon.
He held a cutlass to the throats of passengers and said Smile?	Humawak siya ng maliit na kutsilyo sa lalamunan ng mga pasahero at sinabi "Smile?"
My dad drives too fast.	Masyado mabilis magmaneho tatay ko.
I like to play with words.	Gusto kong maglaro ng mga salita.
Three hundred pesos.	Tatlong daang piso.
There's a long queue in the shower room.	Mahaba ang pila sa paliguan.
Only after being fed hallucinogenic drugs by his father, and we know that Chandler inaccurately described Jacksons penis as circumcised.	Nang matapos lamang ang pagpapainom ng hallucinogenic gamot sa pamamagitan ng kanyang ama, at alam natin na si Chandler hindi tumpak na inilarawan ang titi Jackson bilang tuli.
It's more fun in Finland.	Mas masaya sa Finland.
We can understand that our financial differences dont make us any better or worse, any more or less pure or human than others.	Maaari naming maunawaan na ang aming mga pinansiyal na pagkakaiba ay hindi gumawa sa amin ng anumang mas mahusay o mas masahol pa, ang anumang higit o mas dalisay o pantao kaysa sa iba.
There is a long road ahead.	May mahaba pang kalsada ang dadaanan ko.
High-pressure water jets had been welded at port and starboard.	Ang mga high-pressure water jet ay pinagkaisa sa kaliwa at kanang tagiliran ng bapor.
I came with my family.	Kasama ko ang aking pamilya.
How many colors are there?	Ilang mga kulay ang mayroon?
In that case, I'll change my mind.	Kung ganoon, magbabago ako ng isip.
Maybe I shouldn't drive to the bay.	Siguro hindi dapat ako nagmaneho papunta sa bapor.
I don't like it.	Hindi ko gusto ito.
I live in Bahamas.	Nakatira ako sa Bahamas.
I had to push my bicycle because I had a flat tire.	Tinulak ko ang bisikleta ko dahil flat ang gulong.
Lapu-Lapu City is named after Datu Lapu-Lapu, the first Filipino hero.	Ang Lapu-Lapu City ay ipinangalan mula kay Datu Lapu-Lapu, ang unang bayani ng Pilipinas.
I want to go on a vacation next year in Bahamas.	Gusto ko magbakasyon sa susunod na taon sa Bahamas.
Instead of holding onto the menu, you always bring a jacket, just in case.	Sa halip na humahawak sa menu, palagi kang magdadala ng jacket, kung sakali.
How much for the anchovy?	Magkano para sa dilis?
What do you want to listen to?	Ano ang gusto mong pakinggan?
Let's wait until it stops raining.	Maghintay tayo hanggang tumila ang ulan.
I want to go on a vacation next year in Philippines.	Gusto ko magbakasyon sa susunod na taon sa Pilipinas.
What would you like to eat?	ano ang gusto mong kainin
Traveling is a way for us to be happy.	Ang paglalakbay ay isang paraan upang tayo ay maging masaya.
He grew up to be a doctor.	Lumaki siyang naging doktor.
Can you get the key?	Pwede mo ba kuhanin ang susi?
I was thankful to have met them.	Nagpapasalamat ako na nakilala ko sila.
My dad is driving the bus.	Ang tatay ko ang nagmamaneho ng bus.
Did you cook food for dinner?	Nagluto ka ba ng pagkain para sa hapunan?
Say goodbye before you go.	Magpaalam ka bago ka umalis.
Can you get the onion?	Pwede mo ba kuhanin ang sibuyas?
Adios, for instance, doesnt mean goodbye, but rather To God.	Halimbawa, ang "Adios," ay hindi nangangahulugan ng paalam, kundi "Sa Diyos".
Last night I had a very gloomy dream.	Kagabi nagkaroon ako ng isang napakalungkot na panaginip.
Sa July siya manganganak.	Someone is calling for help.
The car is not working.	Hindi gumagana ang kotse.
You had a bad day.	Hindi maganda ang araw mo.
Don't shout.	Huwag sumigaw.
It's more fun in Sudan.	Mas masaya sa Sudan.
Who are you waiting for?	Sino ang hinihintay mo?
I want avocado in my food.	Gusto ko ng abukado sa aking pagkain.
I think they like us.	Sa tingin ko gusto nila tayo.
My travel tips tend to be a bit different from the others.	Ang aking mga tip sa paglalakbay ay madalas na naiiba sa iba.
I love my job.	Mahal ko ang trabaho ko.
Are you also already done?	Tapos ka na rin ba?
I want to go on a vacation next year in Algeria.	Gusto ko magbakasyon sa susunod na taon sa Arhelya.
There is a challenge you will face to get a good photo inside the museum.	May pagsubok kang kakaharapin para makakuha ka ng maayos na litrato mo sa loob ng museo.
Close the door when you leave.	Sarhan mo ang pinto pag-alis mo.
It was stuck in my mind to always take care of the surroundings given to us by God.	Natatak sa isipan ko ang ingatan palagi ang kapaligirang biniyaya sa atin ng Diyos.
Will you write that down for me?	Pwede mo ba iyan isulat para sa akin?
You will also give a meaningful pose to the photos.	Mabibigyan mo rin ng malikhaing pagpopose ang mga larawan.
There are many fishes in the sea.	Maraming isda sa dagat.
They want to actually enjoy being here in this big, crazy, confusing world.	Gusto nila talagang tamasahin ang pagiging dito sa malaking, nakakabalik, nakalilito na mundo.
Are they arriving today?	Darating ba sila ngayong araw?
Follow me and I will show you the way.	Kahit na pobre siya, maligaya naman.
Oxygen is necessary for combustion.	Kailangan sa kombustiyon ang oksiheno.
Because there also isn't a direct flight from Penang back to Manila, our layover this time was in Singapore.	Dahil wala ring direktang lipad galing Penang pabalik ng Manila, sa Singapore naman ang daan ng aming lipad.
What would happen?	Anong mangyayari?
Turn left at the first traffic signal.	Lumiko ka sa kaliwa sa una mong makikitang signal ng trapiko.
It is a sheer waste of time.	Talagang aksaya ng panahon iyon.
Tom drives.	Marunong magmaneho si Tom.
It's more fun in Grenada.	Mas masaya sa Grenada.
She cried.	Umiyak siya.
Look carefully at the corners.	Tingnan mo nang mabuti ang mga sulok.
I am not letting my uncle drive.	Hindi ko papayagan na magmaneho tito ko.
What kind of car does my cousin drive?	Anong klaseng kotse ang minamaneho ng pinsan ko?
Our paths have crossed very often.	Madalas nagku-krus ang aming mga landas.
I showed her my room.	Pinakita ko sa kanya ang kwarto ko.
Why did you paint the bench red?	Ba't mo pininturahang pula ang bangkito?
Start running.	Simulan ang pagtakbo.
The stores wont let them use their restrooms.	Ang mga tindahan ay hindi hayaan silang gamitin ang kanilang mga banyo.
How do you like Philippines so far?	Gaano mo kagusto ang Pilipinas sa ngayon?
He ran to the restroom.	Tumakbo siya papunta sa banyo.
Tom is a stranger in this town.	Dayuhan si Tomas sa bayang ito.
Business is good.	Ang negosyo ay mabuti.
Where is the peanut?	Nasaan ang mani?
Do you have food?	Mayroon ka bang pagkain?
They laughed at my idea.	Tinawanan nila ang ideya ko.
My watch may be one or two minutes fast.	Maaaring mabilis nang isa o dalawang minuto ang relo ko.
How close?	Gaano kalapit?
I live in Algeria.	Nakatira ako sa Arhelya.
I drive a black car.	Nagmamaneho ako ng itim na kotse.
Take care.	Ingat ka.
For Susanna, who graduated from the University of Nottingham in 2010, 28 was the perfect age to take a career break.	Para sa Susanna, na nagtapos mula sa Unibersidad ng Nottingham noong 2010, 28 ay ang perpektong edad upang kumuha ng isang pahinga sa karera.
Can you drive a car?	Marunong kang magmaneho ng sasakyan?
We will send it for you.	Ipapadala namin para sa iyo.
I like adobo.	Gusto ko ng adobo.
Halsema road connects Baguio and Sagada.	Ang kalsada ng Halsema ang kumokonekta sa Baguio at Sagada.
Tom is not able to drive a boat.	Hindi kaya ni Tom magmaneho ng bangka.
I wasnt clever enough or aggressive enough.	Hindi pa ako ganoong katalino o agresibo.
Please help yourself to more cake.	Kumuha ka pa ng keyk.
The bills keep piling up.	Nagpapatong-patong ang mga bayarin.
There were curtains hanging over the window.	May mga kurtinang nakabitin sa bintana.
He became rich.	Naging mayaman siya.
December twenty is the date today.	Ikadalawampu't ng Disyembre ang petsa ngayon.
The monstrous wave Swayze was riding crashed shut on him, and he was gone.	Ang napakalaking alon na sinasakyan ni Swayze bumaksak sa kanya, at nawala siya.
May limang lapis dito.	Mayroong limang lapis dito.
I will not become happy with what you did.	Hindi ako magiging masaya sa ginawa mo.
How is your shopping?	Kumusta ang iyong pamimili?
It is hot, and sweaty, and the male backpackers wear tank tops with Chang Beer on them.	Ito ay mainit, at pawisan, at ang mga backpacker na lalaki ay nagsusuot ng mga tangke sa "Chang Beer" sa kanila.
Try not to ask for an expensive gift.	Huwag ka naman humingi ng pasalubong na mahal.
I want to travel every corner of the whole world.	Nais kong lakbayin ang bawat sulok ng mundo.
I am a doctor.	Doktor ako.
The others looked on inquisitively as they shared a bag of plantain chips.	Ang iba ay tumingin na nagoobserba bilang sila ay nagbahagi ng isang bag ng plantain chips.
I was made to keep moving.	Ginawa ako para gumalaw.
I want wax gourd in my food.	Gusto ko ng kundol sa aking pagkain.
What is your favorite day?	Ano ang paborito mong araw?
How are you driving?	Paano ka nagmamaneho?
He will commit suicide if he can't see his son.	Magpapakamatay siya kapag hindi niya nakita ang anak niya.
You never see a fault in anybody.	Wala kang makitang kamalian sa kahit sino.
Can you get the apples?	Pwede mo ba kuhanin ang mga mansanas?
You just dont know how to understand your part of it.	Hindi mo lang alam kung paano maintindihan ang iyong bahagi dito.
Is everything alright?	Maayos ba ang lahat?
They tended to monopolize the view.	Nasasarili nila halos ang panoorin.
I live in Azerbaijan.	Nakatira ako sa Aserbajan.
When did you learn how to drive?	Kailan ka natuto paano magmaneho?
My grandmother is scared to swim in the sea.	Natatakot lola ko lumangoy sa dagat.
Can you get the toys?	Pwede mo ba kuhanin ang mga laruan?
Can I use your phone?	Maari ko bang gamitin ang iyong telepono?
A lifeboat drill is standard practice on cruise ships.	Ang lifeboat drill ay kadalasang pamantayang pagsasanay sa mga lakbay-dagat na barko.
I was alone in the classroom.	Nag-isa ako sa silid ng klase.
The Picnic groove is also frequently visited because it has a lot of activities that tourists love.	Ang Picnic groove din ay dinadayo dahil marami itong pakulo na gustong gusto ng mga turista.
April five is the date today.	Ikalima ng Abril ang petsa ngayon.
We are eating breakfast indoors.	Nag-aalmusal kami sa loob ng gusali.
He appeared hungry.	Parang gutom siya.
Is he already finished?	Tapos na ba siya?
He is leaving for China.	Siya ay aalis papuntang Tsina.
A window seat, please.	Isang upuan po malapit sa bintana.
I like to travel by train.	Gusto ko maglakbay sa pamamagitan ng tren.
I get scared if I look at the camera.	Natatakot ako kung titingin ako sa kamera.
A year before I went to Burma, I watched Anthony Bourdains show on the country.	Isang taon bago ako pumunta sa Burma, nakita ko ang palabas ni Anthony Bourdain sa bansa.
She claimed to be the owner of the land.	Inaangkin niya ang lupa.
I'll try not to disturb you while you're studying.	Susubukan kong huwag kang abalahin habang nag-aaral ka.
The trip was very expensive.	Talagang mahal ang biyahe.
One tipsy man started revealing how difficult it was to keep his wife and his mistress separate.	Isang lalaking lasing nang bahagya ay nagsimulang magbunyag kung gaano kahirap na panatilihin magkahiwalay ang kanyang asawa at ang kanyang kerida.
Your bag has exceeded maximum baggage allowance, so you will have to pay excess charge.	Nalagpasan ng bagahe mo ang pinakamataas na pwede maibigay sa bagahe kaya kailangan mo magdagdag ng bayad.
They dried themselves in the sun.	Nagbilad sila sa araw.
I will be seventeen next week.	Maglalabing-pitong taon na ako nang kasunod na linggo.
Fun.	Masaya.
Let's move.	Gumalaw na tayo.
Here's your order.	Narito ang iyong order.
Are you being serious?	Seryoso ka ba?
It was during that summer that I first began to discover gray hairs in my beard.	Ito ay noong tag-init na una kong matuklasan ang mga kulay-abo na buhok sa aking balbas.
My last trip was screwed up due to the plane not being fly worthy.	Ang aking huling paglalakbay ay naging hindi kaaya aya dahil sa ang eroplano ay hindi maganda ang lipad.
The Constellations tail section separated from the rest of the airplane, decompressing the interior and blasting debris into the open sky.	Ang seksyon ng buntot ng Constellation ay nakahiwalay mula sa iba pang mga eroplano, na nag-decompress sa loob at pinasabog ang mga labi sa bukas na kalangitan.
I want to go on a vacation next year in Kenya.	Gusto ko magbakasyon sa susunod na taon sa Kenya.
He is cranky.	Masungit siya.
but in practice it has only been the last few years.	ngunit sa pagsasagawa ito ay ang huling ilang taon lamag.
I think you're drunk.	Sa tingin ko lasing ka.
If you see a mistake, then please correct it.	Kung makakita ka ng pagkakamali, pakitama ito.
Do I have to do it over again?	Dapat ko bang ulitin?
I have cheese.	Wala akong keso.
I also like cake.	Gusto ko rin ng keyk.
I don't enjoy traveling.	Hindi ko nagugustuhan ang paglalakbay.
No mobile signals.	Walang signal ang cellphone.
One of the places I went to with my family is the place Baguio.	Isa sa napuntahan ko kasama ang aking pamilya ay ang lugar na Baguio.
August thirteen is the date of our vacation to Camarines Sur.	Ikalabing-tatlo ng Agosto ang petsa ng bakasyon natin sa Camarines Sur.
He was talking as he walked.	Nagsasalita siya nang naglalakad siya.
That old woman lives by herself.	Nag-iisang nakatira ang matandang babae.
October six is the date of our vacation to Camarines Sur.	Ikaanim ng Oktubre ang petsa ng bakasyon natin sa Camarines Sur.
Do you play any sports?	Naglalaro ka ba ng anumang sports?
That's a great poem.	Magaling na tula iyan.
What are you doing?	Anong ginagawa mo?
I walked to the theater.	Naglakad ako papunta sa teatro.
He was able to read the book.	Nakakapagbasa siya ng aklat.
Kek Lok Si Temple is the highest Buddhist temple in Penang.	Ang Kek Lok Si Temple ay ang pinakamataas na templong Buddhist sa Penang.
Do you have sugar?	Mayroon ka bang asukal?
This interview with fitness expert Steve Kamb can provide good advice.	Ang pakikipanayam sa fitness expert na si Steve Kamb ay maaaring magbigay ng mahusay na payo.
Are you ready to order?	Handa ka na magorder?
The jeep hit the people.	Nasagasaan ng jeep ang mga tao.
Tom likes coffee better than tea.	Mas gusto ni Tomas ang kape kaysa sa tsa.
They also went around to see the colorful pictures.	Sila rin ay naglibot para makita ang makukulay na larawan.
Overcharging of tourists is common worldwide.	Ang sobrang pagkarga ng mga turista ay karaniwan sa buong mundo.
Humanity battles to exist in the face of the immensity of nature.	Ang sangkatauhan ay umiiral sa harap ng kalawakan ng kalikasan.
I think I will buy this one.	Sa palagay ko ay bibili ako nang isang ito.
Do you have plans tomorrow?	May plano ka ba bukas?
I'm too fat.	Masyado akong mataba.
I'll try not to make mistakes next time.	Susubukan kong huwag nang magkamali sa susunod.
Will that be all?	Yun na ba ang lahat?
People tell you a lot of things that aren't quite true.	Maraming sinasabi sayo ang mga tao na hindi naman talaga totoo.
April twenty-seven is the date of our vacation to Camarines Sur.	Ikadalawampu't-pito ng Abril ang petsa ng bakasyon natin sa Camarines Sur.
My gasoline ran out.	Naubusan ako ng gasolina.
Away from home, one comes to understand what home actually is and what it means.	Kapag malayo mula sa bahay, maunawaan ng isa kung ano talaga ang "tahanan" at kung ano ang ibig sabihin nito.
Can I borrow your room?	Pwede ko ba hiramin ang iyong kwarto?
When does he arrive?	Kailan sya dumating?
Can I but the tuna?	Pwede ko bang bilhin ang tulingan?
Just one more sentence.	Isang pangungusap na lang.
Making them.	Paggawa ng mga ito.
Now the State Cartridge Factory has been totally renovated, and serves as a cultural center.	Ngayon ang State Cartridge Factory ay ganap na inayos, at nagsisilbing sentro ng kultura.
Mary said she was going to dance all night.	Sabi ni Maria na magsasayaw siya buong gabi.
I want to go on a vacation next year in Fiji.	Gusto ko magbakasyon sa susunod na taon sa Piyi.
We'd been in the airport for five hours by the time of the cancellation, and we would spend another five retrieving our luggage, commiserating with other passengers, walking in circles around the gift shop, and trying to get rebooked on a new flight.	Kami ay nasa paliparan para sa limang oras sa oras ng pagkansela, at gagastusin namin ang isa pang limang pagkuha ng aming mga bagahe, kumakaway sa iba pang mga pasahero, naglalakad sa mga bilog sa paligid ng tindahan ng regalo, at sinusubukan makakuha ng isang bagong flight.
Is it April already?	Abril na ba?
Call me.	Tawagan mo ako.
He took off his hat.	Inalis niya ang sombrero niya.
I will do as you say.	Gagawin ko ang sasabihin mo.
Can I have a plate?	Puwede ba ako makahingi ng plato?
Nowadays many people traveled by car.	Sa panahon ngayon maraming tao ang naglalakbay gamit ng kotse.
Can you count in Italian?	Marunong ka bang magbilang sa Italian?
I want to go on a vacation next year in Kuwait.	Gusto ko magbakasyon sa susunod na taon sa Kuwait.
So what are you waiting for?	So ano pang hinihintay ninyo?
I can't open my eyes!	Hindi ko mabuksan ang mga mata ko!
The vacation is on Friday.	Ang bakasyon ay sa Biyernes.
Do you have fruit?	Mayroon ka bang prutas?
May one is the date today.	Ikauna ng Mayo ang petsa ngayon.
One thing I dont do enough is answer your questions.	Ang isang bagay na hindi ko sapat na ginagawa ay sagutin ang iyong mga tanong.
I will have the chicken as a main course.	Gusto ko ang manok bilang pangunahing pagkain.
What is your favorite channel?	Ano ang paborito mong tsanel?
I drive a yellow car.	Nagmamaneho ako ng dilaw na kotse.
See where I am going?	Kita mo saan ako pupunta?
I will make some tea.	Gagawa ako ng tsaa.
Is there something special today?	May espesyal ba ngayong araw?
What's your favorite kind of food?	Ano ang paborito mong uri ng pagkain?
The food is delicous.	Masarap ang pagkain.
I want you to sing.	Gusto kong kumanta ka.
Yeah I'm trusting my aim.	Oo, pinagkakatiwalaan ko ang aking layunin.
Will someone be here next month?	May tao ba rito sa susunod na buwan?
Can you drive my bike?	Maaari mo bang imaneho ang aking bisikleta?
June twenty-eight is the date today.	Ikadalawampu't-walo ng Hunyo ang petsa ngayon.
Eight tonight.	Alas otso ngayong gabi.
I live in Eritrea.	Mas masaya saEritrea.
September four is the date today.	Ikaapat ng Septiyembre ang petsa ngayon.
Shall I have your luggage sent to your room?	Ipapadala ko na ba ang bagahe mo sa kwarto mo?
I have to call the customer support.	Kailangan kong tawagan ang customer support.
The car my aunt is driving is not his.	Ang kotse na minamaneho ng tita ko ay hindi sa kanya.
The vacation is on Tuesday.	Ang bakasyon ay sa Martes.
My mother bought scissors.	Bumili nanay ko ng gunting.
Tom drives an imported car.	Nagmaneho si Tom ng kotse galing sa ibang bansa.
It doesn't seem to work.	Parang hindi umaandar.
We're all waiting.	Naghihintay tayong lahat.
It's more fun in Burundi.	Mas masaya sa Burundi.
It's more fun in Philippines.	Mas masaya sa Pilipinas.
January fifteen is the date today.	Ikalabing-lima ng Enero ang petsa ngayon.
We can try to pay the local price.	Maaari naming subukang bayaran ang lokal na presyo.
You may go there.	Puwede kang pumaroon.
Otavalo.	Otavalo. I actually have to run; I dont want to miss my bus. Talagang kailangan ko na umalis; Hindi ko nais na hindi maabutan ang aking bus. Take care! I said, leaving the dorm. Mag-ingat ka! Sabi ko, nang paalis sa dorm.
I stubbornly believed Id be with Jackie forever.	Naniniwala ako na gusto ko si Jackie magpakailanman.
She had grown up in a house where her father abused her.	Lumaki siya sa isang bahay kung saan inabuso siya ng kanyang ama.
Go straight.	Dumiretso.
It's more fun in Thailand.	Mas masaya sa Taylandiya.
What is your first language?	Ano ang una mong salita?
It's more difficult than you think.	Mas mahirap kaysa sa iniisip mo.
The village which I visited last summer was a small one in Nagano Prefecture.	Maliit lamang ang binisita kong baranggay sa Nagano Prefecture noong nakaraang tag-araw.
I remember the things I saw in my last trip.	Naalala ko mga bagay na nakita ko sa aking huling biyahe.
People are running.	Nagtatakbuhan ang mga tao.
My aunt taught me how to drive.	Tinuruan ako ng tita ko paano magmaneho.
Did my aunt let you drive her car?	Pinayagan ka ba ng tita ko na magmaneho ng kotse niya?
Last tuesday, i bought mango from the store.	Noong martes, bumili ako ng mangga sa tindahan.
You can use my hair dryer.	Pwede mong gamitin ang aking pantuyo sa buhok.
Until when do I have to endure this?	Hanggang kailan ko ba ito kailangan tiisin?
And this is not to say that we should preserve Burma as some sort of Shangri-La. Quite the opposite.	At hindi ito sinasabi na dapat nating mapanatili ang Burma bilang isang uri ng Shangri-La. Masyadong ang kabaligtaran.
Could you come on Thursday?	Makakarating ka ba nang Huwebes?
Whether by plane, train, ship or automobile, travel is generally a pleasurable experience, at least for the people who can financially afford comfortable and safe methods of travel.	Kahit na sa pamamagitan ng eroplano, tren, barko o sasakyan, ang paglalakbay sa pangkalahatan ay isang kasiya-siyang karanasan, lalo na para sa mga taong komportable ang pinansiyal na palagay at sumusunod sa ligtas na mga paraan ng paglalakbay.
This one is prettier.	Mas marikit ito.
All that remains is a placid blue sky, and a block of cut stone by some grass in a cemetery in Flagstaff.	Ang lahat ng nananatili ay isang payapang asul na kalangitan, at isang bloke ng hiwa bato sa pamamagitan ng ilang mga damo sa isang sementeryo sa Flagstaff.
There is no place like home!	Walang lugar tulad ng bahay!
What's your problem?	Anong problema mo?
The founders wanted to create a place of worship that was seemingly identical to the norm (Christianity.).	Nais ng mga nagtayo na lumikha ng isang lugar ng pagsamba na tila kapareho ng pamantayan (Kristiyanismo.)
Basically everyone is having a good hair day in the Novodevichy Cemetery, except the living.	Talaga ang lahat ay nagkakaroon ng isang mahusay na araw sa buhok sa Novodevichy Cemetery, maliban sa mga buhay.
I walked to the kitchen.	Naglakad ako papunta sa kusina.
He ran from the drinking place.	Tumakbo siya galing sa inuman.
Tom admitted that he was no match for Mary in golf.	Inamin ni Tom na mas magaling si Mary sa kanya sa golf.
Second; it is an urbanized city made up of factories (MEPZ), resorts & hotels and airport.	Pangalawa; ito ay isang urbanisadong lungsod na binubuo ng mga factories(MEPZ), resorts & hotels at Airport.
I will call my sibling later.	Tatawagan ko kapatid ko mamaya.
I want to go on a vacation next year in Mauritius.	Gusto ko magbakasyon sa susunod na taon sa Maurisya.
Is it true that my grandparents can drive?	Totoo ba na marunong magmaneho mga lolo at lola ko?
Is it green tea?	Ito ba ay berdeng tsaa?
I live in Argentina.	Nakatira ako sa Arhentina.
I live in Saint Lucia.	Nakatira ako sa Santa Lucia.
I want a new kitchen.	Gusto ko ng bagong kusina.
Although it was raining, I went out.	Kahit na umuulan, lumabas ako.
I went for a walk to get some air.	Naglakad-lakad ako para magpahangin.
Two hours of synthesized Muzak later, an agent answered.	Matapos ang dalawang oras ng pag-sintesis ng Muzak, isang ahente sumagot.
What time are we going to arrive there?	Anong oras tayo dadating doon?
We are not coming by the way.	Hindi pala kami sasana.
Me and my friends ask strangers for directions.	Ako at ang mga kaibigan ko ay nagtatanong sa mga estranghero para sa mga direksyon.
How much is the cilatro leaves?	Magkano ang wansuy?
Hurry up, Tom.	Bilisan mo, Tomas.
It was so hot that we had to retreat back into the air conditioning of the guest house we were staying at between 11 AM and 4 PM.	Napakainit na kinailangan naming umalis pabalik sa air conditioning ng guest house kung saan kami ay naninirahan sa pagitan ng 11 AM at 4 PM.
Everyone knows it.	Alam ng lahat iyan.
No noshing in the dark.	Walang kumakain sa madilim.
I have not had anything to eat since this morning.	Wala pa akong nakakain simula nitong umaga.
