The watermelon is ripe.	Hinog ang pakwan.
The watermelon is salty.	Maalat ang pakwan.
The watermelon is shiny.	Makintab ang pakwan.
The watermelon is slippery.	Madulas ang pakwan.
The watermelon is small.	Maliit ang pakwan.
The watermelon is soft.	Malambot ang pakwan.
The watermelon is sour.	Maasim ang pakwan.
The watermelon is special.	Espesyal ang pakwan.
The watermelon is spicy.	Maanghang ang pakwan.
The watermelon is sticky.	Malagkit ang pakwan.
The watermelon is strange.	Kakaiba ang pakwan.
The watermelon is sweet.	Matamis ang pakwan.
The watermelon is tasteless.	Matabang ang pakwan.
The watermelon is thick.	Makapal ang pakwan.
The watermelon is thirsty.	Uhaw ang pakwan.
The watermelon is ugly.	Pangit ang pakwan.
The watermelon is unripe.	Hilaw ang pakwan.
The watermelon is valuable.	Mahalaga ang pakwan.
The watermelon is weird.	Kakaiba ang pakwan.
The watermelon is wet.	Basa ang pakwan.
The watermelon is white.	Puti ang pakwan.
The watermelon is whole.	Buo ang pakwan.
The watermelon is withered.	Lanta ang pakwan.
The watermelon is yellow.	Dilaw ang pakwan.
The wave changes every month.	Nagiiba ang alon kada buwan.
The weather is bad right now.	Masama ang panahon ngayon.
The weather is cold at the top of the mountain.	Malaming ang panahon sa tuktok ng bundok.
The weather is cold right now.	Malamig ang panahon ngayon.
The weather is hot right now.	Mainit ang panahon ngayon.
The weather report today is inaccurate.	Mali ang balita tungkol sa panahon ngayong araw.
The whale accepted our offer.	Tinanggap ng balyena ang aming alok.
The whale admitted that it does not know how to swim.	Inamin ng balyena na hindi ito marunong lumangoy.
The whale ate a motorcycle.	Kumain ng motorsiklo ang balyena.
The whale had eaten lunch.	Nakakain na ng tanghalian ang balyena.
The whale hates pollution.	Galit sa polusyon ang balyena.
The whale is eating lunch.	Kumakain ng tanghalian ang balyena.
The whale is eating shrimp for lunch.	Kumakain ng hipon ang balyena para sa tanghalian.
The whale is the largest animal on earth.	Pinakamalaking hayop sa mundo ang balyena.
The whale understands me.	Naiintindihan ako ng balyena.
The whale weighs three tons.	Nagtitimbang ng tatlong tonelada ang balyena.
The white clouds are sad.	Malungkot ang mga puting ulap.
The winter melon is appropriate.	Akma ang kundol.
The winter melon is artificial.	Artipisyal ang kundol.
The winter melon is beautiful.	Maganda ang kundol.
The winter melon is bent.	Baluktot ang kundol.
The winter melon is big.	Malaki ang kundol.
The winter melon is bitter.	Mapait ang kundol.
The winter melon is black.	Itim ang kundol.
The winter melon is bland.	Matabang ang kundol.
The winter melon is blue.	Asul ang kundol.
The winter melon is blue.	Bughaw ang kundol.
The winter melon is brown.	Kayumanggi ang kundol.
The winter melon is cold.	Malamig ang kundol.
The winter melon is colorful.	Makulay ang kundol.
The winter melon is cooked.	Luto ang kundol.
The winter melon is costly.	Magastos ang kundol.
The winter melon is dead.	Patay ang kundol.
The winter melon is delicious.	Masarap ang kundol.
The winter melon is destroyed.	Wasak ang kundol.
The winter melon is different.	Iba ang kundol.
The winter melon is dirty.	Madumi ang kundol.
The winter melon is dusty.	Maalikabok ang kundol.
The winter melon is effective.	Mabisa ang kundol.
The winter melon is elusive.	Mailap ang kundol.
The winter melon is exceptional.	Katangi-tangi ang kundol.
The winter melon is expensive.	Mahal ang kundol.
The winter melon is famous.	Sikat ang kundol.
The winter melon is fragrant.	Mahalimuyak ang kundol.
The winter melon is fresh.	Sariwa ang kundol.
The winter melon is green.	Berde ang kundol.
The winter melon is green.	Luntian ang kundol.
The winter melon is hard.	Matigas ang kundol.
The winter melon is healthy.	Malusog ang kundol.
The winter melon is heavy.	Mabigat ang kundol.
The winter melon is holy.	Banal ang kundol.
The winter melon is hot.	Mainit ang kundol.
The winter melon is illegal.	Ilegal ang kundol.
The winter melon is inadequate.	Kulang ang kundol.
The winter melon is juicy.	Makatas ang kundol.
The winter melon is long.	Mahaba ang kundol.
The winter melon is natural.	Natural ang kundol.
The winter melon is new.	Bago ang kundol.
The winter melon is nutritious.	Masustansya ang kundol.
The winter melon is orange.	Kahel ang kundol.
The winter melon is perfect.	Perpekto ang kundol.
The winter melon is prohibited.	Bawal ang kundol.
The winter melon is rare.	Bihira ang kundol.
The winter melon is raw.	Hilaw ang kundol.
The winter melon is red.	Pula ang kundol.
The winter melon is reserved.	Laan ang kundol.
The winter melon is ripe.	Hinog ang kundol.
The winter melon is salty.	Maalat ang kundol.
The winter melon is shiny.	Makintab ang kundol.
The winter melon is slippery.	Madulas ang kundol.
The winter melon is small.	Maliit ang kundol.
The winter melon is soft.	Malambot ang kundol.
The winter melon is sour.	Maasim ang kundol.
The winter melon is special.	Espesyal ang kundol.
The winter melon is spicy.	Maanghang ang kundol.
The winter melon is sticky.	Malagkit ang kundol.
The winter melon is strange.	Kakaiba ang kundol.
The winter melon is sweet.	Matamis ang kundol.
The winter melon is tasteless.	Matabang ang kundol.
The winter melon is thick.	Makapal ang kundol.
The winter melon is thirsty.	Uhaw ang kundol.
The winter melon is ugly.	Pangit ang kundol.
The winter melon is unripe.	Hilaw ang kundol.
The winter melon is valuable.	Mahalaga ang kundol.
The winter melon is weird.	Kakaiba ang kundol.
The winter melon is wet.	Basa ang kundol.
The winter melon is white.	Puti ang kundol.
The winter melon is whole.	Buo ang kundol.
The winter melon is withered.	Lanta ang kundol.
The winter melon is yellow.	Dilaw ang kundol.
The wolf ate the vampire.	Kinain ng lobo ang bampira.
The wolf bought a balloon.	Bumili ng lobo ang lobo.
The wolf destroyed that house.	Sinira ng lobo ang bahay na iyon.
The wolf drinks water.	Umiinom ng tubig ang lobo.
The worm does not want to play the violin.	Ayaw tumugtog ng byolin ang uod.
The worm hammered me.	Pinukpok ako ng uod.
The worm is in the apple.	Nasa loob ng mansanas ang uod.
The worm is laughing at the cat's eyes.	Tinatawanan ng uod ang mata ng pusa.
The worm's diet consists of grass.	Ang diyeta ng uod ay binubo ng damo.
The wrong turtle won the race.	Ang maling pagong ay ang nanalo ng karera.
Their cat scared away the murderer.	Tinakot ng pusa nila ang mamamatay-tao.
Their cat scared away the thief.	Tinakot ng pusa nila ang magnanakaw.
Their dog went to the forest.	Pumunta sa gubat ang aso nila.
There are a lot of dragonflies in the Philippines.	Maraming tutubi sa Pilipinas.
There are a lot of worms in the soil.	Maraming uod sa lupa.
There are crabs in the beach.	May mga alimango sa tabing-dagat.
There are different kinds of rocks.	May iba-ibang uri ng mga bato.
There are different types of birds.	May iba-ibang uri ng ibon.
There are dogs in the streets.	May mga aso sa kalye.
There are four seasons in a year in other countries.	May apat na panahon sa isang taon sa ibang mga bansa.
There are lots of ants underground.	Maraming langgam sa ilalim ng lupa.
There are lots of dead rats in the streets.	Maraming patay na daga sa kalye.
There are lots of dogs in the city.	Maraming aso sa siyudad.
There are monsters in the lake.	May mga halimaw sa lawa.
There are plenty of fish in the sea.	Madaming isda sa dagat.
There are thirteen dogs in the office.	May labintatlong aso sa opisina.
There are twenty four hours in a day.	May dalawampu't apat na oras sa isang araw.
There are two seasons in a year.	May dalawang panahon sa isang taon.
There is snow at the top of the mountain.	May niyebe sa tuktok ng bundok.
They might swim in the lake.	Baka lumangoy sila sa lawa.
Tigers love to fire guns.	Mahilig bumaril ang mga tigre.
Trash is hazardous to fish.	Delikado ang basura sa isda.
Trees are home to birds.	Bahay ng mga ibon ang mga puino.
Trees are plentiful in the forest.	Masagana sa puno ang kagubatan.
Trees are sturdy.	Matibay ang mga puno.
Trees do not move.	Hindi gumagalaw ang mga puno.
Trees generate their own food.	Gumagawa ng sariling pagkain ang mga puno.
Trees have long lifespans.	Mahaba ang buhay ng mga puno.
Trees protect animals from sunlight.	Pinuprotektahan ng mga puno ang mga hayop sa sikat ng araw.
Turnips are tasteless.	Walang lasa ang mga singkamas.
Turtles are green.	Berde ang mga pagong.
Turtles are old.	Matanda ang mga pagong.
Turtles are slow.	Mabagal ang mga pagong.
Turtles beat rabbits in contests.	Tinatalo ng mga pagong ang mga kuneho sa mga paligsahan.
Turtles beat rabbits.	Tinatalo ng mga pagong ang mga kuneho.
Turtles can live in water.	Kayang mabuhay sa tubing ng mga pagong.
Turtles have tiny brains.	May maliit na mga utak ang mga pagong.
Turtles move slow.	Mabagal gumalaw ang mga pagong.
Volcanoes are dangerous.	Delikado ang mga bulkan.
Volcanoes erupt.	Sumasabog ang mga bulkan.
Volcanoes release gases.	Nagpapakawala ng mga hangin ang mga bulkan.
Wasps are deadlier than bees.	Mas nakamamatay ang mga putakti kaysa sa mga bubuyog.
Wasps have warnings.	May mga babala ang mga putakti.
Water flows out of a river.	Dumadaloy palabas ng ilog ang tubig.
Water from the ocean is salty.	Maalat ang tubig na galing sa karagatan.
Water from the sea is salty.	Maalat ang tubig na galing sa dagat.
Water from the sea should not be drank.	Hindi dapat iniinom ang tubig na galing sa dagat.
Water is important to every human.	Mahalaga ang tubig para sa lahat ng tao.
Water is important to live.	Mahalaga ang tubig para mabuhay.
Water is important.	Mahalaga ang tubig.
Watermelons are green on the outside.	Berde sa labas ang mga pakwan.
Watermelons are round.	Bilog ang mga pakwan.
Watermelons have many seeds.	Madaming buto ang mga pakwan.
We cannot see the stars in the sky.	Hindi natin nakikita ang mga bituwin sa langit.
We saw a lion yesterday.	Nakakita kami ng liyon kahapon.
Whale oil could be used in lamps.	Puwedeng gamitin sa mga lampara ang mantika ng balyena.
Whales are not dangerous.	Hindi delikado ang mga balyena.
Whales are sad.	Malungkot ang mga balyena.
Whales are safe to eat.	Ligtas kainin ang mga balyena.
Whales eat shrimp.	Kumakain ng hipon ang mga balyena.
Whales eat two tons of shrimp.	Kumakain ng dalawang tonelada ng hipon ang mga balyena.
Whales swim very fast.	Napakabilis lumangoy ng mga balyena.
Wood is used to build houses.	Ginagamit sa paggawa ng bahay ang kahoy.
Worms are found in gardens.	Matatagpuan ang mga uod sa mga hardin.
Worms are gross.	Kadiri ang mga uod.
Worms help plants grow.	Tumutulong sa paglaki ng mga halaman ang mga uod.
You need to row to cross the sea.	Kailangan mong managwan para makatawid ng dagat.
Young frogs are called tadpoles.	Tinatawag na mga butete ang mga batang palaka.
A ant can have many spirits.	Ang langgam ay maaring magkaroon ng maraming espiritu.
A baby camel emerges from the camel's body.	Lumabas ang isang batang kamelyo sa katawan ng kamelyo.
A baby centipede emerges from the centipede's body.	Lumabas ang isang batang luslos sa katawan ng luslos.
A baby deer emerges from the deer's body.	Lumabas ang isang batang usa sa katawan ng usa.
A big demon appeared.	Isang malaking demonyo ang nagpakita.
A big demon shows up.	Isang malaking demonyo ang nagpakita.
A big fish appears.	Dumating ang isang malaking isda.
A big frog appears.	Dumating ang isang malaking palaka.
A bird flies away.	May ibon na lumipad paalis.
A bull has just been killed.	Isang toro ang pinatay.
A bus is hurling towards the school.	Isang bus ang paparating sa paaralan.
A card is controlling the bus.	Kontrolado ng kard ang bus.
A cat sat on the bench.	Naupo ang pusa sa bangko.
A chick sat on the bench.	Naupo ang sisiw sa bangko.
A chick walked.	Naglakad ang sisiw.
A chicken goes to one side of the city.	Ang isang manok ay pumunta sa isang sulok ng siyudad.
A comeback for the cat's team was set.	Isang pagbabalik ang naghihintay sa koponan ng pusa.
A comeback for the chick's team was set.	Isang pagbabalik ang naghihintay sa koponan ng sisiw.
A dog walked.	Naglakad ang aso.
A firefly flies away.	May alitaptap na lumipad paalis.
A friendly fish appears.	Isang mabait na isda ang nagpakita.
A friendly frog appears.	Isang mabait na palaka ang nagpakita.
A horse saves them from death.	Niligtas sila ng kabayo mula sa kamatayan.
A jellyfish goes to one side of the city.	Ang isang dikya ay pumunta sa isang sulok ng siyudad.
A jellyfish is controlling the bus.	Kontrolado ng dikya ang bus.
A kitten has just been killed.	Isang kuting ang pinatay.
A lot of bears do not know of the transformation.	Maraming oso ang hindi alam ang pagpapalit-anyo.
A lot of bears see lightning.	Maraming oso ang nakakita ng kidlat.
A lot of birds do not know the notebook.	Maraming ibon ang hindi alam ang talaan.
A lot of carabaos are hungry.	Maraming kalabaw ang nagugutom.
A lot of carabaos are thirsty.	Maraming kalabaw ang nauuhaw.
A lot of carabaos saw the training.	Maraming kalabaw ang nakakita sa pagsasanay.
A lot of cards can be seen.	Maraming kard ang nakikita.
A lot of cards do not need maintenance.	Maraming kard ang hindi kailangan ng pag-aalaga.
A lot of chickens didn't need help.	Maraming manok ang hindi kailangan ng tulong.
A lot of chickens went home.	Maraming manok ang umuwi.
A lot of chicks waste time on volleyball.	Maraming sisiw ang nagsasayang ng oras sa volleyball.
A lot of dogs waste time on volleyball.	Maraming aso ang nagsasayang ng oras sa volleyball.
A lot of fireflies do not know the notebook.	Maraming alitaptap ang hindi alam ang talaan.
A lot of fishes are not strong.	Maraming isda ang hindi malakas.
A lot of fishes are strong.	Maraming isda ang malakas.
A lot of frogs are not strong.	Maraming palaka ang hindi malakas.
A lot of frogs are strong.	Maraming palaka ang malakas.
A lot of goats do not know of the transformation.	Maraming kambing ang hindi alam ang pagpapalit-anyo.
A lot of goats see lightning.	Maraming kambing ang nakakita ng kidlat.
A lot of horse do play in the mud.	Maraming kabayo ang naglalaro sa putikan.
A lot of horses are cheating.	Maraming kabayo ang nanduduga.
A lot of horses do need food to survive.	Maraming kabayo ang kailangan ng pagkain para mabuhay.
A lot of items are inside the game.	Maraming bagay ang nasa loob ng laro.
A lot of items are made for horses.	Maraming bagay ang ginawa para sa mga kabayo.
A lot of items are made for shrimps.	Maraming bagay ang ginawa para sa mga hipon.
A lot of jellyfishes can be seen.	Maraming dikya ang nakikita.
A lot of jellyfishes didn't need help.	Maraming dikya ang hindi kailangan ng tulong.
A lot of jellyfishes do not need maintenance.	Maraming dikya ang hindi kailangan ng pag-aalaga.
A lot of jellyfishes went home.	Maraming dikya ang umuwi.
A lot of people saw the match.	Maraming tao ang nakapanood ng laban.
A lot of sharks are thirsty.	Maraming pating ang nauuhaw.
A lot of sharks saw the training.	Maraming pating ang nakakita sa pagsasanay.
A lot of sheep do not know the notebook.	Maraming tupa ang hindi alam ang talaan.
A lot of shrimp do play in the mud.	Maraming hipon ang naglalaro sa putikan.
A lot of shrimps are cheating.	Maraming hipon ang nanduduga.
A lot of shrimps do need food to survive.	Maraming hipon ang kailangan ng pagkain para mabuhay.
A lot of the bulls are planning their escape.	Maraming toro ang nagpaplano ng pagtakas.
A lot of the kittens are planning their escape.	Maraming kuting ang nagpaplano ng pagtakas.
A lot of the pigs are planning their escape.	Maraming baboy ang nagpaplano ng pagtakas.
A lot of time got wasted.	Maraming oras ang nasayang.
A match between the chicks and chicks is near.	Ang laban ng sisiw at sisiw ay nalalapit.
A match between the dogs and cats is near.	Ang laban ng pusa at aso ay nalalapit.
A number of cats screamed.	Maraming pusa ang tumili.
A number of chicks fought.	Maraming sisiw ang lumaban.
A number of chicks screamed.	Maraming sisiw ang tumili.
A number of dogs fought.	Maraming aso ang lumaban.
A pig has just been killed.	Isang baboy ang pinatay.
A practice match between teammates is tomorrow.	Isang pagsasanay na laro ang nakaabang bukas.
A practice match is set for tomorrow.	Isang pagsasanay na laban ang nakahandang laruin bukas.
A promise of basketball was lost.	Nawala ang isang pangako sa basketbol.
A rematch between the chick's team and the chick's team is near.	Nalalapit na ang muling paghaharap ng koponan ng sisiw at sisiw.
A rematch between the dog's team and the cat's team is near.	Nalalapit na ang muling paghaharap ng koponan ng aso at pusa.
A rival came.	Dumating ang isang kalaban.
A rival carabao appears.	Nagpakita ang isang karibal na kalabaw.
A rival shark appears.	Nagpakita ang isang karibal na pating.
A room full of bulls is near.	Malapit ang toro sa isang kwartong puno ng toro.
A room full of kittens is near.	Malapit ang kuting sa isang kwartong puno ng kuting.
A room full of pigs is near.	Malapit ang baboy sa isang kwartong puno ng baboy.
A school scouted the chick.	Ini-scout ng isang paaralan ang sisiw.
A school scouted the dog.	Ini-scout ng isang paaralan ang aso.
A sheep flies away.	May tupa na lumipad paalis.
A shrimp saves them from death.	Niligtas sila ng hipon mula sa kamatayan.
A spider can have many spirits.	Ang gagamba ay maaring magkaroon ng maraming espiritu.
A strong camel emerges.	Lumabas ang malakas na kamelyo.
A strong centipede emerges.	Lumabas ang malakas na luslos.
A strong deer emerges.	Lumabas ang malakas na usa.
A strong exorcist appears.	Isang malakas na taga-alis ng demonyo ang dumating.
A strong foe arrives.	Dumating ang isang malakas na kalaban.
A swan can have many spirits.	Ang gansa ay maaring magkaroon ng maraming espiritu.
A tall cat shot a three pointer.	Isang matangkad na pusa ang pumasok ng tres.
A tall elephant shot a three pointer.	Isang matangkad na elepante ang pumasok ng tres.
A training camp is near.	Nalalapit ang isang pagsasanay.
A weird animal appeared.	Nagpakita ang isang kakaibang hayop.
A weird bear appears.	Isang kakaibang oso ang nagpakita.
A weird bird appears.	May nagpakitang kakaibang ibon.
A weird firefly appears.	May nagpakitang kakaibang alitaptap.
A weird sheep appears.	May nagpakitang kakaibang tupa.
Admission to the school is based on picking.	Ang pagpasok sa paaralan ay nakabase sa pagpili.
After the chicken opened the book.	Pagkatapos buksan ng manok ang libro.
After the game they can go home.	Pagkatapos ng laro ay maaaring umuwi.
After the jellyfish opened the book.	Pagkatapos buksan ng dikya ang libro.
All bees has a floorball stick.	Lahat ng bubuyog ay may floorball stick.
All bees have a ball.	Lahat ng bubuyog ay may bola.
All bees have a helmet.	Lahat ng bubuyog ay may helmet.
All bees have fun playing floorball.	Lahat ng bubuyog ay nagsisiya sa floorball.
All bees know floorball.	Alam ng lahat ng bubuyog ang floorball.
All bees play floorball.	Naglalaro ang lahat ng bubuyog ng floorball.
All cockroaches are pirates.	Ang lahat ng ipis ay pirata.
All hens are pirates.	Ang lahat ng inahin ay pirata.
All puppies has a floorball stick.	Lahat ng tuta ay may floorball stick.
All puppies have a ball.	Lahat ng tuta ay may bola.
All puppies have a helmet.	Lahat ng tuta ay may helmet.
All puppies have fun playing floorball.	Lahat ng tuta ay nagsisiya sa floorball.
All puppies know floorball.	Alam ng lahat ng tuta ang floorball.
All puppies play floorball.	Naglalaro ang lahat ng tuta ng floorball.
All rabbits are pirates.	Ang lahat ng kuneho ay pirata.
All tigers has a floorball stick.	Lahat ng tigre ay may floorball stick.
All tigers have a ball.	Lahat ng tigre ay may bola.
All tigers have a helmet.	Lahat ng tigre ay may helmet.
All tigers have fun playing floorball.	Lahat ng tigre ay nagsisiya sa floorball.
All tigers know floorball.	Alam ng lahat ng tigre ang floorball.
All tigers play floorball.	Naglalaro ang lahat ng tigre ng floorball.
An injury caused a setback.	Isang sugat ang nagdulot ng hadlang.
Another big demon appears.	Isa pang malaking demonyo ang nagpakita.
Another bird arrives.	Isa pang ibon ang dumating.
Another card is on the loose.	Isa pang kard ang nakawala.
Another chicken is possessed by the card.	Isa pang manok ang kontrolado ng kard.
Another chicken screams for help.	Ang isa pang manok ay sumugaw ng tulong.
Another chicken shows up.	Isa pang manok ang nagpakita.
Another day has passed.	Isa na namang araw ang lumipas.
Another firefly arrives.	Isa pang alitaptap ang dumating.
Another fish wants the fish to be cooked.	Isa pang isda ang gustong iluto ang isda.
Another fish wants to be friends with the fish.	Isa pang isda ang gustong makipagkaibigan sa isda.
Another frog wants the frog to be cooked.	Isa pang palaka ang gustong iluto ang palaka.
Another frog wants to be friends with the frog.	Isa pang palaka ang gustong makipagkaibigan sa palaka.
Another game was scheduled for tomorrow.	Nangako ang mga pusa na maglaban-laban sa dulo.
Another jellyfish is on the loose.	Isa pang dikya ang nakawala.
Another jellyfish is possessed by the jellyfish.	Isa pang dikya ang kontrolado ng dikya.
Another jellyfish screams for help.	Ang isa pang dikya ay sumugaw ng tulong.
Another jellyfish shows up.	Isa pang dikya ang nagpakita.
Another notebook is discovered by a bird.	Isa pang talaan ang nahanap ng isang ibon.
Another notebook is discovered by a firefly.	Isa pang talaan ang nahanap ng isang alitaptap.
Another notebook is discovered by a sheep.	Isa pang talaan ang nahanap ng isang tupa.
Another promise was tested.	Isang pangako ang masusubukan.
Another sheep arrives.	Isa pang tupa ang dumating.
Another weird bird shows up.	Isa pang kakaibang ibon ang nagpakita.
Another weird firefly shows up.	Isa pang kakaibang alitaptap ang nagpakita.
Another weird sheep shows up.	Isa pang kakaibang tupa ang nagpakita.
Ants can be spirits.	Kayang maging espiritu ng mga langgam.
Around the world there are bicycle clubs for carabaos.	Maraming koponan ng bisikleta sa buong mundo.
Around the world there are bicycle clubs for sharks.	Maraming koponan ng bisikleta sa buong mundo.
At the half.	Sa kalagitnaan.
Basketball connected the cats.	Konektado ang mga pusa sa basketbol.
Basketball connected the elephants.	Konektado ang mga elepante sa basketbol.
Beetles can become ninjas.	Ang mga salagubang ay pwede maging ninja.
Beetles can learn technique to summon spirit animals.	Ang mga salagubang ay kayang matuto maglabas ng espiritung hayop.
Beetles have weapons.	May armas ang mga salagubang.
Beetles love spirit animals.	Mahal ng mga salagubang ang espiritung hayop.
Before the match.	Bago ang laro.
Beyond the border.	Sa kabilang ibayo.
Bicycle training starts.	Nagsimula ang pagsasanay sa bisikleta.
Birds are members of society.	Miyembro ng lipunan ang mga ibon.
Birds can fly.	Kayang lumipad ng mga ibon.
But many of the remnants of evil remained.	Pero marami sa tira tira ng kasamaan ang natira sa mundo.
But one day a strong foe arrived.	Pero isang araw may dumating na malakas na kalaban.
But the evil bears are not yet done.	Pero hindi pa tapos ang mga masasamang oso.
But the evil goats are not yet done.	Pero hindi pa tapos ang mga masasamang kambing.
Cats love volleyball more than yarn.	Mas mahal ng pusa ang volleyball kaysa sa sinulid.
Cat's team was not impressed.	Hindi nasiyahan ang koponan ng pusa.
Cat's team was stronger than the dog's.	Mas malakas ang koponan ng pusa kaysa sa aso.
Cheating is widespread among the chicks.	Kalat sa mga sisiw ang panduruga.
Cheating is widespread among the dogs.	Kalat sa mga aso ang panduruga.
Chick athletes are common.	Maraming atletang sisiw.
Chickens are delicious.	Masarap ang manok.
Chickens are strong.	Malakas ang manok.
Chicks feel obliged to play volleyball.	Obligado ang mga sisiw na maglaro ng volleyball.
Chicks love volleyball more than yarn.	Mas mahal ng sisiw ang volleyball kaysa sa sinulid.
Chick's team was not impressed.	Hindi nasiyahan ang koponan ng sisiw.
Chick's team was stronger than the chick's.	Mas malakas ang koponan ng sisiw kaysa sa sisiw.
Currently the chicks are in the lead.	Kasalukuyang lamang ang mga sisiw.
Currently the dogs are in the lead.	Kasalukuyang lamang ang mga aso.
Dead monsters haunt horses.	Minumulto ng patay na halimaw ang mga kabayo.
Dead monsters haunt shrimps.	Minumulto ng patay na halimaw ang mga hipon.
Dog athletes are common.	Maraming atletang aso.
Dogs feel obliged to play volleyball.	Obligado ang mga aso na maglaro ng volleyball.
Ducks can handle ice.	Kaya ng mga bibe ang nyebe.
Ducks can handle the cold.	Kaya ng mga bibe ang lamig.
Ducks skate by sliding.	Nag-skate ang mga bibe sa pamamagitan ng pag-slide.
During the competition.	Habang nasa kumpetisyon.
During the match.	Habang nasa laban.
Each cat trained hard.	Bawat pusa ay nagsanay ng matindi.
Each cat went to a different school.	Bawat pusa ay pumunta sa iba't-ibang paaralan.
Each day.	Bawat araw.
Each elephant trained hard.	Bawat elepante ay nagsanay ng matindi.
Each elephant went to a different school.	Bawat elepante ay pumunta sa iba't-ibang paaralan.
Earlier.	Kanina.
Earth fell into the hands of evil.	Nalaglag ang mundo sa kamay ng kasamaan.
Every duck knew of the performance.	Alam ng bawat bibe ang pagtatanghal.
Every lion knew of the performance.	Alam ng bawat leon ang pagtatanghal.
Every snake knew of the performance.	Alam ng bawat ahas ang pagtatanghal.
Everybody loves the cow.	Mahal ng lahat ang baka.
Everyday.	Araw-araw.
Everyone agrees to the bull.	Sumang-ayon ang mga toro sa toro.
Everyone agrees to the kitten.	Sumang-ayon ang mga kuting sa kuting.
Everyone agrees to the pig.	Sumang-ayon ang mga baboy sa baboy.
Evil ants are inside the village.	May masasamang langgam sa bayan.
Evil birds know what is coming.	Alam ng mga masasamang ibon anong paparating sa kanila.
Evil fireflies know what is coming.	Alam ng mga masasamang alitaptap anong paparating sa kanila.
Evil once ruled the earth.	Noon nanaig ang kasamaan sa mundo.
Evil sheep know what is coming.	Alam ng mga masasamang tupa anong paparating sa kanila.
Evil spiders are inside the village.	May masasamang gagamba sa bayan.
Evil swans are inside the village.	May masasamang gansa sa bayan.
Fake beetles are not real beetles.	Ang mga pekeng salagubang ay hindi totoong salagubang.
Fake seagulls are not real seagulls.	Ang mga pekeng tagak ay hindi totoong tagak.
Fake turtles are not real turtles.	Ang mga pekeng pagong ay hindi totoong pagong.
Fireflies are members of society.	Miyembro ng lipunan ang mga alitaptap.
Fireflies can fly.	Kayang lumipad ng mga alitaptap.
Fishes are delicious.	Masarap ang isda.
Fishes are strong.	Malalakas ang isda.
Fishes are weak.	Mahihina ang isda.
Fishes can be exorcists.	Pwedeng maging taga-alis ng demonyo ang mga isda.
Floorball is taught to bees.	Tinuturo ang floorball sa mga bubuyog.
Floorball is taught to puppies.	Tinuturo ang floorball sa mga tuta.
Floorball is taught to tigers.	Tinuturo ang floorball sa mga tigre.
Frogs are delicious.	Masarap ang palaka.
Frogs are strong.	Malalakas ang palaka.
Frogs are weak.	Mahihina ang palaka.
Frogs can be exorcists.	Pwedeng maging taga-alis ng demonyo ang mga palaka.
Guns are easy to assemble.	Madaling buuin ang baril.
Horses are naturally fast.	Natural na mabilis ang mga kabayo.
Horses are used to kill monsters.	Ginagamit ang mga kabayo para pumatay ng halimaw.
Horses exhibit teamwork.	Nagpapakita ang mga kabayo ng pagtutulungan.
Horses rely on each other.	Umaasa ang mga kabayo sa isa't isa.
I like the idea of chicks playing volleyball.	Gusto ko ang ideya ng mga sisiw na naglalaro ng volleyball.
I like the idea of dogs playing volleyball.	Gusto ko ang ideya ng mga aso na naglalaro ng volleyball.
I saw the chicks beating up the chicks.	Nakita ko ang mga sisiw na ginugulpi ang mga sisiw.
I saw the dogs beating up the cats.	Nakita ko ang mga aso na ginugulpi ang mga pusa.
If you die in the game.	Kapag namatay ka sa laro.
In school.	Sa paaralan.
In the end.	Sa dulo.
In the game.	Sa laro.
In the next level.	Sa susunod na lebel.
Jellyfishes are delicious.	Masarap ang dikya.
Jellyfishes are strong.	Malakas ang dikya.
Lions can handle ice.	Kaya ng mga leon ang nyebe.
Lions can handle the cold.	Kaya ng mga leon ang lamig.
Lions skate by sliding.	Nag-skate ang mga leon sa pamamagitan ng pag-slide.
Lots of ducks are friends with the duck.	Maraming bibe ang kaibigan ang bibe.
Lots of fishes accept the fish.	Tinanggap ng maraming isda ang isda.
Lots of fishes are not afraid.	Maraming isda ang hindi natakot.
Lots of frogs accept the frog.	Tinanggap ng maraming palaka ang palaka.
Lots of frogs are not afraid.	Maraming palaka ang hindi natakot.
Lots of lions are friends with the lion.	Maraming leon ang kaibigan ang leon.
Lots of snakes are friends with the snake.	Maraming ahas ang kaibigan ang ahas.
Love triumphs evil.	Nananaig ang pagmamahal sa kasamaan.
Lunchtime arrive for the bears.	Dumating ang tanghalian sa mga oso.
Lunchtime arrive for the goats.	Dumating ang tanghalian sa mga kambing.
Many ants are angry.	Maraming langgam ang nagalit.
Many ants do not have powers.	Maraming langgam ang walang kapangyarihan.
Many ants enter the room.	Maraming langgam ang pumasok sa kwarto.
Many ants help the ant.	Maraming langgam ang tumulong sa langgam.
Many ants work for the government.	Maraming langgam ang nagtatrabaho sa gobreyno.
Many bears eat fish.	Maraming oso ang hkumakain ng isda.
Many bears eat meat.	Maraming oso ang kumakain ng karne.
Many bears from other worlds saw the match.	Maraming oso sa ibang mundo ang nakapanood ng laban.
Many bears got scared.	Maraming oso ang natatakot.
Many bees are good at floorball.	Maraming bubuyog ang magaling sa floorball.
Many bees watch floorball.	Maraming bubuyog ang nanonood ng floorball.
Many beetles are members of a ninja society.	Maraming salagubang ang miyembro ng lipunan ng ninja.
Many believe that the duck is sad.	Marami ang naniniwala na malungkot ang tagapagturo na bibe.
